MONTH,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,REGION,REV_ACRFT_HRS_AIRBORNE_610
1,04Q,Tradewind Aviation,D,387.00
1,04Q,Tradewind Aviation,D,387.00
1,04Q,Tradewind Aviation,D,547.00
1,04Q,Tradewind Aviation,D,547.00
1,04Q,Tradewind Aviation,D,933.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2658.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2658.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2658.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,624.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,624.00
1,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,624.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,32.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,104.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,104.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,4.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,4.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,33.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,33.00
1,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,37.00
1,1EQ,"KaiserAir, Inc.",D,166.00
1,1EQ,"KaiserAir, Inc.",D,166.00
1,1EQ,"KaiserAir, Inc.",D,166.00
1,1QQ,City Wings Inc dba Seaflight,D,104.00
1,1QQ,City Wings Inc dba Seaflight,D,104.00
1,1QQ,City Wings Inc dba Seaflight,D,104.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,7.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,101.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,101.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,154.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,161.00
1,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,262.00
1,2E,Smokey Bay Air Inc.,D,67.00
1,2E,Smokey Bay Air Inc.,D,67.00
1,2E,Smokey Bay Air Inc.,D,130.00
1,2E,Smokey Bay Air Inc.,D,130.00
1,2E,Smokey Bay Air Inc.,D,197.00
1,2JQ,Delux Public Charter LLC,D,3696.00
1,2JQ,Delux Public Charter LLC,D,3696.00
1,2JQ,Delux Public Charter LLC,D,3696.00
1,2LQ,Tropic Ocean Airways LLC,D,186.00
1,2LQ,Tropic Ocean Airways LLC,D,186.00
1,2LQ,Tropic Ocean Airways LLC,D,302.00
1,2LQ,Tropic Ocean Airways LLC,D,302.00
1,2LQ,Tropic Ocean Airways LLC,D,489.00
1,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,23.00
1,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,23.00
1,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,23.00
1,2O,Island Air Service,D,75.00
1,2O,Island Air Service,D,75.00
1,2O,Island Air Service,D,143.00
1,2O,Island Air Service,D,143.00
1,2O,Island Air Service,D,219.00
1,3AQ,"Maritime Helicopters, Inc.",D,23.00
1,3AQ,"Maritime Helicopters, Inc.",D,23.00
1,3AQ,"Maritime Helicopters, Inc.",D,218.00
1,3AQ,"Maritime Helicopters, Inc.",D,218.00
1,3AQ,"Maritime Helicopters, Inc.",D,242.00
1,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,453.00
1,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,453.00
1,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,453.00
1,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,228.00
1,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,228.00
1,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,228.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,1328.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,1328.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,1328.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,446.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,446.00
1,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,446.00
1,3KQ,"Junipogo, LLC",D,70.00
1,3KQ,"Junipogo, LLC",D,70.00
1,3KQ,"Junipogo, LLC",D,70.00
1,3M,Silver Airways,D,5.00
1,3M,Silver Airways,D,5.00
1,3M,Silver Airways,D,419.00
1,3M,Silver Airways,D,1458.00
1,3M,Silver Airways,D,1877.00
1,3M,Silver Airways,D,1882.00
1,3M,Silver Airways,I,7.00
1,3M,Silver Airways,I,7.00
1,3M,Silver Airways,I,452.00
1,3M,Silver Airways,I,452.00
1,3M,Silver Airways,I,459.00
1,4B,Boutique Air,D,553.00
1,4B,Boutique Air,D,553.00
1,4B,Boutique Air,D,553.00
1,4W,Warbelow,D,1.00
1,4W,Warbelow,D,82.00
1,4W,Warbelow,D,82.00
1,4W,Warbelow,D,159.00
1,4W,Warbelow,D,161.00
1,4W,Warbelow,D,243.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,38.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,49.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,108.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,222.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,401.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,622.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,730.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,36.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,36.00
1,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,36.00
1,5X,United Parcel Service,A,47.00
1,5X,United Parcel Service,A,5747.00
1,5X,United Parcel Service,A,5747.00
1,5X,United Parcel Service,A,5794.00
1,5X,United Parcel Service,D,6.00
1,5X,United Parcel Service,D,25215.00
1,5X,United Parcel Service,D,25215.00
1,5X,United Parcel Service,D,25220.00
1,5X,United Parcel Service,L,1990.00
1,5X,United Parcel Service,L,1990.00
1,5X,United Parcel Service,L,1990.00
1,5X,United Parcel Service,P,6236.00
1,5X,United Parcel Service,P,6236.00
1,5X,United Parcel Service,P,6236.00
1,5Y,Atlas Air Inc.,D,42.00
1,5Y,Atlas Air Inc.,D,4950.00
1,5Y,Atlas Air Inc.,D,5334.00
1,5Y,Atlas Air Inc.,D,5334.00
1,5Y,Atlas Air Inc.,I,56.00
1,5Y,Atlas Air Inc.,I,9039.00
1,5Y,Atlas Air Inc.,I,10985.00
1,5Y,Atlas Air Inc.,I,10985.00
1,6F,"FOX AIRCRAFT, LLC",D,10.00
1,6F,"FOX AIRCRAFT, LLC",D,10.00
1,6F,"FOX AIRCRAFT, LLC",D,616.00
1,6F,"FOX AIRCRAFT, LLC",D,616.00
1,6F,"FOX AIRCRAFT, LLC",D,626.00
1,7H,NEW PACIFIC AIRLINES,D,68.00
1,7H,NEW PACIFIC AIRLINES,D,68.00
1,7H,NEW PACIFIC AIRLINES,D,903.00
1,7H,NEW PACIFIC AIRLINES,D,903.00
1,7H,NEW PACIFIC AIRLINES,D,970.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,5.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,29.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,34.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,322.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,460.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,782.00
1,7S,Ryan Air f/k/a Arctic Transportation,D,816.00
1,8C,Air Transport International,A,39.00
1,8C,Air Transport International,A,557.00
1,8C,Air Transport International,A,557.00
1,8C,Air Transport International,D,7246.00
1,8C,Air Transport International,D,7408.00
1,8C,Air Transport International,D,7408.00
1,8E,Bering Air Inc.,D,354.00
1,8E,Bering Air Inc.,D,354.00
1,8E,Bering Air Inc.,D,1566.00
1,8E,Bering Air Inc.,D,1566.00
1,8E,Bering Air Inc.,D,1921.00
1,8V,Wright Air Service,D,8.00
1,8V,Wright Air Service,D,109.00
1,8V,Wright Air Service,D,117.00
1,8V,Wright Air Service,D,1671.00
1,8V,Wright Air Service,D,1671.00
1,8V,Wright Air Service,D,1788.00
1,9E,Endeavor Air Inc.,D,19899.00
1,9E,Endeavor Air Inc.,D,19899.00
1,9E,Endeavor Air Inc.,D,19899.00
1,9E,Endeavor Air Inc.,L,280.00
1,9E,Endeavor Air Inc.,L,280.00
1,9E,Endeavor Air Inc.,L,280.00
1,9K,"Hyannis Air Service, Inc. dba Cape Air",D,33.00
1,9K,"Hyannis Air Service, Inc. dba Cape Air",D,3819.00
1,9K,"Hyannis Air Service, Inc. dba Cape Air",D,3852.00
1,9K,"Hyannis Air Service, Inc. dba Cape Air",D,3852.00
1,9X,"Southern Airways Express, dba Mokulele Airlines",D,308.00
1,9X,"Southern Airways Express, dba Mokulele Airlines",D,308.00
1,9X,"Southern Airways Express, dba Mokulele Airlines",D,4802.00
1,9X,"Southern Airways Express, dba Mokulele Airlines",D,4802.00
1,9X,"Southern Airways Express, dba Mokulele Airlines",D,5110.00
1,AA,American Airlines Inc.,A,19705.00
1,AA,American Airlines Inc.,A,19705.00
1,AA,American Airlines Inc.,A,19705.00
1,AA,American Airlines Inc.,D,34.00
1,AA,American Airlines Inc.,D,34.00
1,AA,American Airlines Inc.,D,164176.00
1,AA,American Airlines Inc.,D,164176.00
1,AA,American Airlines Inc.,D,164209.00
1,AA,American Airlines Inc.,L,40025.00
1,AA,American Airlines Inc.,L,40025.00
1,AA,American Airlines Inc.,L,40025.00
1,AA,American Airlines Inc.,P,3998.00
1,AA,American Airlines Inc.,P,3998.00
1,AA,American Airlines Inc.,P,3998.00
1,ABX,ABX Air Inc,A,18.00
1,ABX,ABX Air Inc,A,18.00
1,ABX,ABX Air Inc,A,1036.00
1,ABX,ABX Air Inc,A,1036.00
1,ABX,ABX Air Inc,A,1054.00
1,ABX,ABX Air Inc,D,73.00
1,ABX,ABX Air Inc,D,73.00
1,ABX,ABX Air Inc,D,2846.00
1,ABX,ABX Air Inc,D,2846.00
1,ABX,ABX Air Inc,D,2920.00
1,AMQ,Ameristar Air Cargo,D,12.00
1,AMQ,Ameristar Air Cargo,D,88.00
1,AMQ,Ameristar Air Cargo,D,100.00
1,AMQ,Ameristar Air Cargo,D,100.00
1,AMQ,Ameristar Air Cargo,I,22.00
1,AMQ,Ameristar Air Cargo,I,22.00
1,AMQ,Ameristar Air Cargo,I,22.00
1,AN,"ADVANCED AIR, LLC",D,141.00
1,AN,"ADVANCED AIR, LLC",D,141.00
1,AN,"ADVANCED AIR, LLC",D,502.00
1,AN,"ADVANCED AIR, LLC",D,502.00
1,AN,"ADVANCED AIR, LLC",D,643.00
1,AS,Alaska Airlines Inc.,D,118.00
1,AS,Alaska Airlines Inc.,D,118.00
1,AS,Alaska Airlines Inc.,D,616.00
1,AS,Alaska Airlines Inc.,D,58012.00
1,AS,Alaska Airlines Inc.,D,58627.00
1,AS,Alaska Airlines Inc.,D,58746.00
1,AS,Alaska Airlines Inc.,L,41.00
1,AS,Alaska Airlines Inc.,L,41.00
1,AS,Alaska Airlines Inc.,L,4766.00
1,AS,Alaska Airlines Inc.,L,4766.00
1,AS,Alaska Airlines Inc.,L,4807.00
1,B6,JetBlue Airways,A,2147.00
1,B6,JetBlue Airways,A,2147.00
1,B6,JetBlue Airways,A,2147.00
1,B6,JetBlue Airways,D,
1,B6,JetBlue Airways,D,
1,B6,JetBlue Airways,D,58607.00
1,B6,JetBlue Airways,D,58607.00
1,B6,JetBlue Airways,D,58607.00
1,B6,JetBlue Airways,L,
1,B6,JetBlue Airways,L,
1,B6,JetBlue Airways,L,17475.00
1,B6,JetBlue Airways,L,17475.00
1,B6,JetBlue Airways,L,17475.00
1,BAS,Baranautica Air Service LLC,D,8.00
1,BAS,Baranautica Air Service LLC,D,8.00
1,BAS,Baranautica Air Service LLC,D,8.00
1,C5,CommuteAir LLC dba CommuteAir,D,7189.00
1,C5,CommuteAir LLC dba CommuteAir,D,7189.00
1,C5,CommuteAir LLC dba CommuteAir,D,7189.00
1,DL,Delta Air Lines Inc.,A,0.00
1,DL,Delta Air Lines Inc.,A,26.00
1,DL,Delta Air Lines Inc.,A,26981.00
1,DL,Delta Air Lines Inc.,A,26981.00
1,DL,Delta Air Lines Inc.,A,27008.00
1,DL,Delta Air Lines Inc.,D,1433.00
1,DL,Delta Air Lines Inc.,D,1477.00
1,DL,Delta Air Lines Inc.,D,162020.00
1,DL,Delta Air Lines Inc.,D,162020.00
1,DL,Delta Air Lines Inc.,D,163497.00
1,DL,Delta Air Lines Inc.,L,13.00
1,DL,Delta Air Lines Inc.,L,13.00
1,DL,Delta Air Lines Inc.,L,23226.00
1,DL,Delta Air Lines Inc.,L,23226.00
1,DL,Delta Air Lines Inc.,L,23239.00
1,DL,Delta Air Lines Inc.,P,49.00
1,DL,Delta Air Lines Inc.,P,49.00
1,DL,Delta Air Lines Inc.,P,8071.00
1,DL,Delta Air Lines Inc.,P,8071.00
1,DL,Delta Air Lines Inc.,P,8120.00
1,ELL,Ellis Air Taxi Inc.,D,38.00
1,ELL,Ellis Air Taxi Inc.,D,38.00
1,ELL,Ellis Air Taxi Inc.,D,38.00
1,EM,Empire Airlines Inc.,D,1009.00
1,EM,Empire Airlines Inc.,D,1009.00
1,EM,Empire Airlines Inc.,D,1009.00
1,F9,Frontier Airlines Inc.,D,27699.00
1,F9,Frontier Airlines Inc.,D,27699.00
1,F9,Frontier Airlines Inc.,D,27699.00
1,F9,Frontier Airlines Inc.,L,5309.00
1,F9,Frontier Airlines Inc.,L,5309.00
1,F9,Frontier Airlines Inc.,L,5309.00
1,FX,Federal Express Corporation,A,33.00
1,FX,Federal Express Corporation,A,183.00
1,FX,Federal Express Corporation,A,7156.00
1,FX,Federal Express Corporation,A,7156.00
1,FX,Federal Express Corporation,A,7339.00
1,FX,Federal Express Corporation,D,11.00
1,FX,Federal Express Corporation,D,25.00
1,FX,Federal Express Corporation,D,36594.00
1,FX,Federal Express Corporation,D,36594.00
1,FX,Federal Express Corporation,D,36620.00
1,FX,Federal Express Corporation,L,2453.00
1,FX,Federal Express Corporation,L,2453.00
1,FX,Federal Express Corporation,L,2453.00
1,FX,Federal Express Corporation,P,11343.00
1,FX,Federal Express Corporation,P,11343.00
1,FX,Federal Express Corporation,P,11343.00
1,G4,Allegiant Air,D,103.00
1,G4,Allegiant Air,D,103.00
1,G4,Allegiant Air,D,17950.00
1,G4,Allegiant Air,D,17950.00
1,G4,Allegiant Air,D,18053.00
1,G7,GoJet Airlines LLC d/b/a United Express,D,3683.00
1,G7,GoJet Airlines LLC d/b/a United Express,D,3683.00
1,G7,GoJet Airlines LLC d/b/a United Express,D,3683.00
1,GCA,"Global Crossing Airlines, Inc.",D,363.00
1,GCA,"Global Crossing Airlines, Inc.",D,363.00
1,GCA,"Global Crossing Airlines, Inc.",D,363.00
1,GCA,"Global Crossing Airlines, Inc.",I,247.00
1,GCA,"Global Crossing Airlines, Inc.",I,247.00
1,GCA,"Global Crossing Airlines, Inc.",I,247.00
1,GCH,Grand Canyon Helicopters,D,31.00
1,GCH,Grand Canyon Helicopters,D,31.00
1,GCH,Grand Canyon Helicopters,D,31.00
1,GFQ,Gulf And Caribbean Cargo,D,274.00
1,GFQ,Gulf And Caribbean Cargo,D,274.00
1,GFQ,Gulf And Caribbean Cargo,D,274.00
1,GFQ,Gulf And Caribbean Cargo,I,561.00
1,GFQ,Gulf And Caribbean Cargo,I,561.00
1,GFQ,Gulf And Caribbean Cargo,I,561.00
1,GV,Grant Aviation,D,157.00
1,GV,Grant Aviation,D,157.00
1,GV,Grant Aviation,D,2627.00
1,GV,Grant Aviation,D,2627.00
1,GV,Grant Aviation,D,2783.00
1,HA,Hawaiian Airlines Inc.,D,15.00
1,HA,Hawaiian Airlines Inc.,D,12637.00
1,HA,Hawaiian Airlines Inc.,D,12637.00
1,HA,Hawaiian Airlines Inc.,D,12651.00
1,HA,Hawaiian Airlines Inc.,P,2771.00
1,HA,Hawaiian Airlines Inc.,P,2771.00
1,HA,Hawaiian Airlines Inc.,P,2771.00
1,I4,Scott Air LLC dba Island Air Express,D,4.00
1,I4,Scott Air LLC dba Island Air Express,D,4.00
1,I4,Scott Air LLC dba Island Air Express,D,109.00
1,I4,Scott Air LLC dba Island Air Express,D,109.00
1,I4,Scott Air LLC dba Island Air Express,D,113.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,2.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,8.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,8.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,440.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,442.00
1,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,449.00
1,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,31.00
1,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,31.00
1,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,56.00
1,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,56.00
1,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,87.00
1,JRQ,"KENAI AVIATION OPERATIONS, LLC",D,65.00
1,JRQ,"KENAI AVIATION OPERATIONS, LLC",D,65.00
1,JRQ,"KENAI AVIATION OPERATIONS, LLC",D,107.00
1,JRQ,"KENAI AVIATION OPERATIONS, LLC",D,107.00
1,JRQ,"KENAI AVIATION OPERATIONS, LLC",D,172.00
1,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,596.00
1,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,596.00
1,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",D,596.00
1,K3,Venture Travel LLC d/b/a Taquan Air Service,D,1.00
1,K3,Venture Travel LLC d/b/a Taquan Air Service,D,1.00
1,K3,Venture Travel LLC d/b/a Taquan Air Service,D,69.00
1,K3,Venture Travel LLC d/b/a Taquan Air Service,D,69.00
1,K3,Venture Travel LLC d/b/a Taquan Air Service,D,69.00
1,KAH,Kenmore Air Harbor,D,45.00
1,KAH,Kenmore Air Harbor,D,45.00
1,KAH,Kenmore Air Harbor,D,327.00
1,KAH,Kenmore Air Harbor,D,327.00
1,KAH,Kenmore Air Harbor,D,371.00
1,KAQ,Kalitta Air LLC,D,1881.00
1,KAQ,Kalitta Air LLC,D,1919.00
1,KAQ,Kalitta Air LLC,D,1919.00
1,KAQ,Kalitta Air LLC,I,4172.00
1,KAQ,Kalitta Air LLC,I,4370.00
1,KAQ,Kalitta Air LLC,I,4370.00
1,KAT,Katmai Air,D,14.00
1,KAT,Katmai Air,D,14.00
1,KAT,Katmai Air,D,14.00
1,KD,Western Global,I,386.00
1,KD,Western Global,I,386.00
1,KD,Western Global,I,386.00
1,KG,Key Lime Air Corp dba Denver Air Connection,D,1068.00
1,KG,Key Lime Air Corp dba Denver Air Connection,D,1068.00
1,KG,Key Lime Air Corp dba Denver Air Connection,D,1068.00
1,KH,Aloha Air Cargo,D,470.00
1,KH,Aloha Air Cargo,D,470.00
1,KH,Aloha Air Cargo,D,470.00
1,KLQ,Kalitta Charters II,D,556.00
1,KLQ,Kalitta Charters II,D,556.00
1,KLQ,Kalitta Charters II,D,556.00
1,KLQ,Kalitta Charters II,I,125.00
1,KLQ,Kalitta Charters II,I,125.00
1,KLQ,Kalitta Charters II,I,125.00
1,KO,Alaska Central Express,D,346.00
1,KO,Alaska Central Express,D,346.00
1,KO,Alaska Central Express,D,1684.00
1,KO,Alaska Central Express,D,1684.00
1,KO,Alaska Central Express,D,2030.00
1,L2,Lynden Air Cargo Airlines,D,59.00
1,L2,Lynden Air Cargo Airlines,D,77.00
1,L2,Lynden Air Cargo Airlines,D,202.00
1,L2,Lynden Air Cargo Airlines,D,202.00
1,L2,Lynden Air Cargo Airlines,D,279.00
1,L2,Lynden Air Cargo Airlines,I,119.00
1,L2,Lynden Air Cargo Airlines,I,119.00
1,L2,Lynden Air Cargo Airlines,I,119.00
1,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,858.00
1,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,858.00
1,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,1224.00
1,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,1224.00
1,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,2082.00
1,M6,Amerijet International,D,441.00
1,M6,Amerijet International,D,441.00
1,M6,Amerijet International,D,441.00
1,M6,Amerijet International,L,490.00
1,M6,Amerijet International,L,490.00
1,M6,Amerijet International,L,490.00
1,MQ,Envoy Air,D,24970.00
1,MQ,Envoy Air,D,24970.00
1,MQ,Envoy Air,D,24970.00
1,MQ,Envoy Air,L,1711.00
1,MQ,Envoy Air,L,1711.00
1,MQ,Envoy Air,L,1711.00
1,MX,Breeze Aviation Group DBA  Breeze,D,119.00
1,MX,Breeze Aviation Group DBA  Breeze,D,119.00
1,MX,Breeze Aviation Group DBA  Breeze,D,2670.00
1,MX,Breeze Aviation Group DBA  Breeze,D,2670.00
1,MX,Breeze Aviation Group DBA  Breeze,D,2788.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,D,19.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,D,114.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,D,234.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,D,234.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,I,125.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,I,617.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,I,885.00
1,N8,National Air Cargo Group Inc d/ba National Airlines,I,885.00
1,NC,Northern Air Cargo Inc.,D,274.00
1,NC,Northern Air Cargo Inc.,D,274.00
1,NC,Northern Air Cargo Inc.,D,716.00
1,NC,Northern Air Cargo Inc.,D,716.00
1,NC,Northern Air Cargo Inc.,D,991.00
1,NC,Northern Air Cargo Inc.,I,539.00
1,NC,Northern Air Cargo Inc.,I,539.00
1,NC,Northern Air Cargo Inc.,I,539.00
1,NEW,New England Airlines Inc.,D,72.00
1,NEW,New England Airlines Inc.,D,72.00
1,NEW,New England Airlines Inc.,D,72.00
1,NK,Spirit Air Lines,D,47867.00
1,NK,Spirit Air Lines,D,47867.00
1,NK,Spirit Air Lines,D,47867.00
1,NK,Spirit Air Lines,L,7549.00
1,NK,Spirit Air Lines,L,7549.00
1,NK,Spirit Air Lines,L,7549.00
1,OH,PSA Airlines Inc.,D,17551.00
1,OH,PSA Airlines Inc.,D,17551.00
1,OH,PSA Airlines Inc.,D,17551.00
1,OH,PSA Airlines Inc.,L,38.00
1,OH,PSA Airlines Inc.,L,38.00
1,OH,PSA Airlines Inc.,L,38.00
1,OO,SkyWest Airlines Inc.,D,64447.00
1,OO,SkyWest Airlines Inc.,D,64447.00
1,OO,SkyWest Airlines Inc.,D,64447.00
1,OO,SkyWest Airlines Inc.,L,589.00
1,OO,SkyWest Airlines Inc.,L,589.00
1,OO,SkyWest Airlines Inc.,L,589.00
1,PAF,Pathfinder Aviation,D,10.00
1,PAF,Pathfinder Aviation,D,10.00
1,PAF,Pathfinder Aviation,D,10.00
1,PFQ,Asia Pacific,I,439.00
1,PFQ,Asia Pacific,I,439.00
1,PFQ,Asia Pacific,I,439.00
1,PO,Polar Air Cargo Airways,D,518.00
1,PO,Polar Air Cargo Airways,D,518.00
1,PO,Polar Air Cargo Airways,D,518.00
1,PO,Polar Air Cargo Airways,P,4029.00
1,PO,Polar Air Cargo Airways,P,4029.00
1,PO,Polar Air Cargo Airways,P,4029.00
1,PT,Piedmont Airlines,D,6628.00
1,PT,Piedmont Airlines,D,6628.00
1,PT,Piedmont Airlines,D,6628.00
1,Q5,40-Mile Air,D,25.00
1,Q5,40-Mile Air,D,25.00
1,Q5,40-Mile Air,D,51.00
1,Q5,40-Mile Air,D,51.00
1,Q5,40-Mile Air,D,75.00
1,QX,Horizon Air,D,24.00
1,QX,Horizon Air,D,24.00
1,QX,Horizon Air,D,5653.00
1,QX,Horizon Air,D,5653.00
1,QX,Horizon Air,D,5678.00
1,RVQ,"Reeve Air Alaska, LLC",D,103.00
1,RVQ,"Reeve Air Alaska, LLC",D,103.00
1,RVQ,"Reeve Air Alaska, LLC",D,103.00
1,S2,Star Marianas Air Inc.,D,86.00
1,S2,Star Marianas Air Inc.,D,89.00
1,S2,Star Marianas Air Inc.,D,175.00
1,S2,Star Marianas Air Inc.,D,331.00
1,S2,Star Marianas Air Inc.,D,331.00
1,S2,Star Marianas Air Inc.,D,506.00
1,SEB,"Seaborne Virgin Islands, Inc.",D,120.00
1,SEB,"Seaborne Virgin Islands, Inc.",D,120.00
1,SEB,"Seaborne Virgin Islands, Inc.",D,120.00
1,SI,Sierra Pacific Airlines,D,86.00
1,SI,Sierra Pacific Airlines,D,86.00
1,SNK,Spernak Airways Inc.,D,2.00
1,SNK,Spernak Airways Inc.,D,4.00
1,SNK,Spernak Airways Inc.,D,6.00
1,SNK,Spernak Airways Inc.,D,20.00
1,SNK,Spernak Airways Inc.,D,69.00
1,SNK,Spernak Airways Inc.,D,89.00
1,SNK,Spernak Airways Inc.,D,95.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,1028.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,2306.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,3460.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,3922.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,3922.00
1,SY,Sun Country Airlines d/b/a MN Airlines,D,7382.00
1,SY,Sun Country Airlines d/b/a MN Airlines,L,162.00
1,SY,Sun Country Airlines d/b/a MN Airlines,L,175.00
1,SY,Sun Country Airlines d/b/a MN Airlines,L,1257.00
1,SY,Sun Country Airlines d/b/a MN Airlines,L,1257.00
1,SY,Sun Country Airlines d/b/a MN Airlines,L,1433.00
1,TQ,"Tailwind Air, LLC",D,17.00
1,TQ,"Tailwind Air, LLC",D,17.00
1,TQ,"Tailwind Air, LLC",D,17.00
1,U7,USA Jet Airlines Inc.,D,506.00
1,U7,USA Jet Airlines Inc.,D,506.00
1,U7,USA Jet Airlines Inc.,D,506.00
1,U7,USA Jet Airlines Inc.,I,77.00
1,U7,USA Jet Airlines Inc.,I,77.00
1,U7,USA Jet Airlines Inc.,I,77.00
1,UA,United Air Lines Inc.,A,17.00
1,UA,United Air Lines Inc.,A,34.00
1,UA,United Air Lines Inc.,A,32375.00
1,UA,United Air Lines Inc.,A,32375.00
1,UA,United Air Lines Inc.,A,32409.00
